,Date,DFF,Inflation_Rate, Open_Dow, High_Dow, Low_Dow, Close_Dow,Average_Dow, Open_Nasdaq, High_Nasdaq, Low_Nasdaq, Close_Nasdaq,Average_Nasdaq, Open_S&P, High_S&P, Low_S&P, Close_S&P,Average_S&P
2676,4/5/18,1.69,2.08,27601.04,27601.04,27601.04,27601.04,27601.04,7099.25,7112.38,7036.62,7076.55,7087.9,2657.36,2672.08,2649.58,2662.84,2660.1000000000004
2677,4/6/18,1.69,2.07,27011.29,27011.29,27011.29,27011.29,27011.29,6999.57,7066.64,6877.76,6915.11,6957.34,2645.82,2656.88,2586.27,2604.47,2625.145
2678,4/9/18,1.69,2.07,27084.39,27084.39,27084.39,27084.39,27084.39,6971.44,7074.95,6944.96,6950.34,6960.889999999999,2617.18,2653.55,2610.79,2613.16,2615.17
2679,4/10/18,1.69,2.08,27543.28,27543.28,27543.28,27543.28,27543.28,7060.99,7117.98,7014.88,7094.3,7077.645,2638.41,2665.45,2635.78,2656.87,2647.64
2680,4/11/18,1.69,2.11,27418.33,27418.33,27418.33,27418.33,27418.33,7055.0,7128.54,7055.0,7069.03,7062.014999999999,2643.89,2661.43,2639.25,2642.19,2643.04
2681,4/12/18,1.69,2.13,27632.44,27632.44,27632.44,27632.44,27632.44,7112.02,7166.0,7105.09,7140.25,7126.135,2653.83,2674.72,2653.83,2663.99,2658.91
2682,4/13/18,1.69,2.13,27544.31,27544.31,27544.31,27544.31,27544.31,7179.62,7183.63,7078.14,7106.65,7143.135,2676.9,2680.26,2645.05,2656.3,2666.6000000000004
2683,4/16/18,1.69,2.12,27770.72,27770.72,27770.72,27770.72,27770.72,7153.87,7178.51,7115.85,7156.28,7155.075,2670.1,2686.49,2665.16,2677.84,2673.9700000000003
2684,4/17/18,1.69,2.14,28067.96,28067.96,28067.96,28067.96,28067.96,7215.12,7298.59,7206.55,7281.1,7248.110000000001,2692.74,2713.34,2692.05,2706.39,2699.5649999999996
2685,4/18/18,1.69,2.16,28103.1,28103.1,28103.1,28103.1,28103.1,7292.38,7319.58,7259.9,7295.24,7293.8099999999995,2710.11,2717.49,2703.63,2708.64,2709.375
2686,4/19/18,1.69,2.17,27943.08,27943.08,27943.08,27943.08,27943.08,7258.61,7277.45,7215.18,7238.06,7248.335,2701.16,2702.84,2681.9,2693.13,2697.145
2687,4/20/18,1.7,2.17,27717.69,27717.69,27717.69,27717.69,27717.69,7220.64,7222.99,7123.48,7146.13,7183.385,2692.56,2693.94,2660.61,2670.14,2681.35
2688,4/23/18,1.7,2.18,27713.1,27713.1,27713.1,27713.1,27713.1,7173.99,7195.72,7094.43,7128.6,7151.295,2675.4,2682.86,2657.99,2670.29,2672.8450000000003
2689,4/24/18,1.7,2.17,27368.07,27368.07,27368.07,27368.07,27368.07,7160.77,7171.67,6961.52,7007.35,7084.06,2680.8,2683.55,2617.32,2634.56,2657.6800000000003
2690,4/25/18,1.7,2.17,27399.47,27399.47,27399.47,27399.47,27399.47,7009.99,7030.73,6926.98,7003.74,7006.865,2634.92,2645.3,2612.67,2639.4,2637.16
2691,4/26/18,1.7,2.18,27662.64,27662.64,27662.64,27662.64,27662.64,7080.49,7143.94,7055.66,7118.68,7099.585,2651.65,2676.48,2647.16,2666.94,2659.295
2692,4/27/18,1.7,2.17,27677.39,27677.39,27677.39,27677.39,27677.39,7195.52,7197.16,7083.95,7119.8,7157.66,2675.47,2677.35,2659.01,2669.91,2672.6899999999996
2693,4/30/18,1.69,2.17,27452.69,27452.69,27452.69,27452.69,27452.69,7133.95,7169.81,7065.41,7066.27,7100.110000000001,2675.05,2682.92,2648.04,2648.05,2661.55
2694,5/1/18,1.7,2.16,27526.83,27526.83,27526.83,27526.83,27526.83,7053.65,7133.27,7036.18,7130.7,7092.174999999999,2643.64,2655.27,2625.41,2654.8,2649.2200000000003
2695,5/2/18,1.7,2.17,27361.36,27361.36,27361.36,27361.36,27361.36,7138.45,7169.46,7094.72,7100.9,7119.674999999999,2654.24,2660.87,2631.7,2635.67,2644.955
2696,5/3/18,1.7,2.16,27295.31,27295.31,27295.31,27295.31,27295.31,7065.03,7112.59,6991.14,7088.15,7076.59,2628.08,2637.14,2594.62,2629.73,2628.9049999999997
2697,5/4/18,1.7,2.16,27645.16,27645.16,27645.16,27645.16,27645.16,7065.67,7228.26,7057.89,7209.62,7137.645,2621.45,2670.93,2615.32,2663.42,2642.435
2698,5/7/18,1.7,2.17,27764.6,27764.6,27764.6,27764.6,27764.6,7241.82,7291.74,7235.76,7265.21,7253.514999999999,2669.36,2683.35,2664.7,2672.63,2670.995
2699,5/8/18,1.7,2.16,27775.1,27775.1,27775.1,27775.1,27775.1,7255.34,7278.81,7224.7,7266.9,7261.12,2670.26,2676.34,2655.2,2671.92,2671.09
2700,5/9/18,1.7,2.18,28028.92,28028.92,28028.92,28028.92,28028.92,7281.53,7344.8,7259.06,7339.91,7310.719999999999,2678.12,2701.27,2674.14,2697.79,2687.955
2701,5/10/18,1.7,2.17,28269.57,28269.57,28269.57,28269.57,28269.57,7355.9,7414.15,7353.63,7404.97,7380.4349999999995,2705.02,2726.11,2704.54,2723.07,2714.045
2702,5/11/18,1.7,2.15,28312.79,28312.79,28312.79,28312.79,28312.79,7393.97,7417.67,7372.26,7402.88,7398.425,2722.7,2732.86,2717.45,2727.72,2725.21
2703,5/14/18,1.7,2.15,28319.93,28319.93,28319.93,28319.93,28319.93,7429.45,7458.42,7401.89,7411.32,7420.385,2733.37,2742.1,2725.47,2730.13,2731.75
2704,5/15/18,1.7,2.18,28150.26,28150.26,28150.26,28150.26,28150.26,7361.3,7363.52,7320.97,7351.63,7356.465,2718.59,2718.59,2701.91,2711.45,2715.02
2705,5/16/18,1.7,2.17,28280.1,28280.1,28280.1,28280.1,28280.1,7356.22,7413.32,7356.16,7398.3,7377.26,2712.62,2727.76,2712.17,2722.46,2717.54
2706,5/17/18,1.7,2.16,28277.91,28277.91,28277.91,28277.91,28277.91,7379.58,7425.39,7350.46,7382.47,7381.025,2719.71,2731.96,2711.36,2720.13,2719.92
2707,5/18/18,1.7,2.15,28218.25,28218.25,28218.25,28218.25,28218.25,7364.34,7381.16,7343.97,7354.34,7359.34,2717.35,2719.5,2709.18,2712.97,2715.16
2708,5/21/18,1.7,2.16,28423.9,28423.9,28423.9,28423.9,28423.9,7406.34,7431.82,7368.21,7394.04,7400.1900000000005,2725.95,2739.19,2725.7,2733.01,2729.48
2709,5/22/18,1.7,2.15,28316.0,28316.0,28316.0,28316.0,28316.0,7420.85,7432.53,7370.33,7378.46,7399.655000000001,2738.34,2742.24,2721.88,2724.44,2731.3900000000003
2710,5/23/18,1.7,2.14,28399.71,28399.71,28399.71,28399.71,28399.71,7335.03,7426.78,7334.62,7425.96,7380.495,2713.98,2733.33,2709.54,2733.29,2723.635
2711,5/24/18,1.7,2.12,28353.54,28353.54,28353.54,28353.54,28353.54,7421.99,7435.38,7357.5,7424.43,7423.21,2730.94,2731.97,2707.38,2727.76,2729.3500000000004
2712,5/25/18,1.7,2.09,28293.63,28293.63,28293.63,28293.63,28293.63,7422.2,7452.85,7415.58,7433.85,7428.025,2723.6,2727.36,2714.99,2721.33,2722.465
2714,5/29/18,1.7,2.04,28007.23,28007.23,28007.23,28007.23,28007.23,7398.51,7435.13,7354.29,7396.59,7397.55,2705.11,2710.67,2676.81,2689.86,2697.485
2715,5/30/18,1.7,2.06,28365.78,28365.78,28365.78,28365.78,28365.78,7428.41,7473.81,7423.67,7462.45,7445.43,2702.43,2729.34,2702.43,2724.01,2713.2200000000003
2716,5/31/18,1.7,2.07,28166.3,28166.3,28166.3,28166.3,28166.3,7455.58,7492.42,7431.41,7442.12,7448.85,2720.98,2722.5,2700.68,2705.27,2713.125
2717,6/1/18,1.7,2.09,28460.09,28460.09,28460.09,28460.09,28460.09,7487.66,7557.38,7487.23,7554.33,7520.995,2718.7,2736.93,2718.7,2734.62,2726.66
2718,6/4/18,1.7,2.12,28592.88,28592.88,28592.88,28592.88,28592.88,7570.08,7607.17,7561.2,7606.46,7588.27,2741.67,2749.16,2740.54,2746.87,2744.27
2719,6/5/18,1.7,2.13,28632.9,28632.9,28632.9,28632.9,28632.9,7621.36,7644.48,7602.38,7637.86,7629.61,2748.46,2752.61,2739.51,2748.8,2748.63
2720,6/6/18,1.7,2.14,28876.76,28876.76,28876.76,28876.76,28876.76,7652.81,7691.65,7622.32,7689.24,7671.025,2753.25,2772.39,2748.46,2772.35,2762.8
2721,6/7/18,1.7,2.13,28842.48,28842.48,28842.48,28842.48,28842.48,7697.41,7697.41,7597.66,7635.07,7666.24,2774.84,2779.9,2760.16,2770.37,2772.605
2722,6/8/18,1.7,2.11,28935.59,28935.59,28935.59,28935.59,28935.59,7607.73,7653.57,7595.15,7645.51,7626.62,2765.84,2779.39,2763.59,2779.03,2772.4350000000004
2723,6/11/18,1.7,2.13,28966.83,28966.83,28966.83,28966.83,28966.83,7647.23,7677.29,7642.87,7659.93,7653.58,2780.18,2790.21,2780.17,2782.0,2781.09
2724,6/12/18,1.7,2.13,29031.24,29031.24,29031.24,29031.24,29031.24,7673.87,7708.25,7669.53,7703.79,7688.83,2785.6,2789.8,2778.78,2786.85,2786.225
2725,6/13/18,1.7,2.12,28912.26,28912.26,28912.26,28912.26,28912.26,7713.9,7748.96,7686.65,7695.7,7704.799999999999,2787.94,2791.47,2774.65,2775.63,2781.785
2726,6/14/18,1.9,2.12,28992.42,28992.42,28992.42,28992.42,28992.42,7723.53,7768.6,7723.53,7761.04,7742.285,2783.21,2789.06,2776.52,2782.49,2782.85
2727,6/15/18,1.9,2.12,28967.1,28967.1,28967.1,28967.1,28967.1,7725.03,7755.72,7704.34,7746.38,7735.705,2777.78,2782.81,2761.73,2779.66,2778.7200000000003
2728,6/18/18,1.9,2.12,28936.16,28936.16,28936.16,28936.16,28936.16,7692.96,7749.35,7676.83,7747.03,7719.995,2765.79,2774.99,2757.12,2773.75,2769.77
2729,6/19/18,1.91,2.12,28828.34,28828.34,28828.34,28828.34,28828.34,7658.47,7727.41,7635.73,7725.59,7692.030000000001,2752.01,2765.05,2743.19,2762.59,2757.3
2730,6/20/18,1.92,2.12,28903.75,28903.75,28903.75,28903.75,28903.75,7764.15,7806.6,7755.48,7781.51,7772.83,2769.73,2774.86,2763.91,2767.32,2768.525
2731,6/21/18,1.92,2.11,28699.82,28699.82,28699.82,28699.82,28699.82,7800.3,7803.45,7699.19,7712.95,7756.625,2769.28,2769.28,2744.39,2749.76,2759.5200000000004
2732,6/22/18,1.92,2.12,28743.22,28743.22,28743.22,28743.22,28743.22,7739.69,7739.71,7679.13,7692.82,7716.254999999999,2760.79,2764.17,2752.68,2754.88,2757.835
2733,6/25/18,1.92,2.1,28331.53,28331.53,28331.53,28331.53,28331.53,7631.12,7639.73,7477.73,7532.01,7581.5650000000005,2742.94,2742.94,2698.67,2717.07,2730.005
2734,6/26/18,1.92,2.12,28406.03,28406.03,28406.03,28406.03,28406.03,7553.74,7597.49,7527.0,7561.63,7557.6849999999995,2722.12,2732.91,2715.6,2723.06,2722.59
2735,6/27/18,1.91,2.11,28131.35,28131.35,28131.35,28131.35,28131.35,7586.33,7610.67,7444.17,7445.08,7515.705,2728.45,2746.09,2699.38,2699.63,2714.04
2736,6/28/18,1.91,2.1,28295.62,28295.62,28295.62,28295.62,28295.62,7438.11,7526.07,7419.56,7503.68,7470.895,2698.69,2724.34,2691.99,2716.31,2707.5
2737,6/29/18,1.91,2.11,28313.77,28313.77,28313.77,28313.77,28313.77,7544.13,7573.59,7502.95,7510.3,7527.215,2727.13,2743.26,2718.03,2718.37,2722.75
2738,7/2/18,1.91,2.14,28408.04,28408.04,28408.04,28408.04,28408.04,7451.9,7568.1,7443.1,7567.69,7509.795,2704.95,2727.26,2698.95,2726.71,2715.83
2739,7/3/18,1.91,2.12,28297.97,28297.97,28297.97,28297.97,28297.97,7593.63,7594.33,7498.5,7502.67,7548.15,2733.27,2736.58,2711.16,2713.22,2723.245
2741,7/5/18,1.91,2.13,28545.73,28545.73,28545.73,28545.73,28545.73,7550.65,7589.19,7511.43,7586.43,7568.54,2724.19,2737.83,2716.02,2736.61,2730.4
2742,7/6/18,1.91,2.12,28792.09,28792.09,28792.09,28792.09,28792.09,7595.93,7695.81,7588.65,7688.39,7642.16,2737.68,2764.41,2733.52,2759.82,2748.75
2743,7/9/18,1.91,2.13,29041.31,29041.31,29041.31,29041.31,29041.31,7731.74,7757.28,7702.06,7756.2,7743.969999999999,2768.51,2784.65,2768.51,2784.17,2776.34
2744,7/10/18,1.91,2.13,29112.41,29112.41,29112.41,29112.41,29112.41,7770.63,7777.48,7731.98,7759.2,7764.915,2788.56,2795.58,2786.24,2793.84,2791.2
2745,7/11/18,1.91,2.11,28908.24,28908.24,28908.24,28908.24,28908.24,7698.51,7748.16,7696.58,7716.61,7707.5599999999995,2779.82,2785.91,2770.77,2774.02,2776.92
2746,7/12/18,1.91,2.1,29142.81,29142.81,29142.81,29142.81,29142.81,7752.71,7825.67,7746.76,7823.92,7788.3150000000005,2783.14,2799.22,2781.53,2798.29,2790.715
2747,7/13/18,1.91,2.11,29163.29,29163.29,29163.29,29163.29,29163.29,7827.62,7843.52,7803.34,7825.98,7826.799999999999,2796.93,2804.53,2791.69,2801.31,2799.12
2748,7/16/18,1.91,2.1,29110.93,29110.93,29110.93,29110.93,29110.93,7831.74,7838.82,7791.98,7805.72,7818.73,2801.43,2803.71,2793.39,2798.43,2799.93
2749,7/17/18,1.91,2.09,29236.35,29236.35,29236.35,29236.35,29236.35,7751.98,7867.15,7749.6,7855.12,7803.549999999999,2789.34,2814.19,2789.24,2809.55,2799.445
2750,7/18/18,1.91,2.09,29304.6,29304.6,29304.6,29304.6,29304.6,7859.43,7863.77,7822.83,7854.44,7856.9349999999995,2811.35,2816.76,2805.89,2815.62,2813.4849999999997
2751,7/19/18,1.91,2.09,29222.89,29222.89,29222.89,29222.89,29222.89,7829.8,7849.85,7811.15,7825.3,7827.55,2809.37,2812.05,2799.77,2804.49,2806.93
2752,7/20/18,1.91,2.11,29181.95,29181.95,29181.95,29181.95,29181.95,7843.08,7860.25,7815.86,7820.2,7831.639999999999,2804.55,2809.7,2800.01,2801.83,2803.19
2753,7/23/18,1.91,2.11,29224.82,29224.82,29224.82,29224.82,29224.82,7806.93,7846.76,7776.56,7841.87,7824.4,2799.17,2808.61,2795.14,2806.98,2803.075
2754,7/24/18,1.91,2.11,29287.94,29287.94,29287.94,29287.94,29287.94,7914.35,7928.79,7814.33,7840.77,7877.56,2820.68,2829.99,2811.12,2820.4,2820.54
2755,7/25/18,1.91,2.13,29534.03,29534.03,29534.03,29534.03,29534.03,7839.09,7933.31,7838.76,7932.24,7885.665,2817.73,2848.03,2817.73,2846.07,2831.9
2756,7/26/18,1.91,2.11,29483.47,29483.47,29483.47,29483.47,29483.47,7848.04,7881.3,7834.07,7852.18,7850.110000000001,2835.49,2845.57,2835.26,2837.44,2836.465
2757,7/27/18,1.91,2.12,29245.7,29245.7,29245.7,29245.7,29245.7,7889.75,7889.75,7698.96,7737.42,7813.585,2842.35,2843.17,2808.34,2818.82,2830.585
2758,7/30/18,1.91,2.13,29063.03,29063.03,29063.03,29063.03,29063.03,7735.27,7740.26,7604.24,7630.0,7682.635,2819.0,2821.74,2798.11,2802.6,2810.8
2759,7/31/18,1.91,2.12,29230.11,29230.11,29230.11,29230.11,29230.11,7654.59,7709.48,7614.84,7671.79,7663.1900000000005,2809.73,2824.46,2808.06,2816.29,2813.01
2760,8/1/18,1.91,2.13,29202.36,29202.36,29202.36,29202.36,29202.36,7701.82,7732.68,7670.72,7707.29,7704.555,2821.17,2825.83,2805.85,2813.36,2817.2650000000003
2761,8/2/18,1.91,2.12,29374.46,29374.46,29374.46,29374.46,29374.46,7659.52,7808.85,7659.52,7802.69,7731.105,2800.48,2829.91,2796.34,2827.22,2813.85
2762,8/3/18,1.91,2.12,29474.69,29474.69,29474.69,29474.69,29474.69,7819.23,7824.06,7783.3,7812.01,7815.62,2829.62,2840.38,2827.37,2840.35,2834.9849999999997
2763,8/6/18,1.91,2.11,29593.81,29593.81,29593.81,29593.81,29593.81,7809.54,7859.68,7801.88,7859.68,7834.610000000001,2840.29,2853.29,2835.98,2850.4,2845.3450000000003
2764,8/7/18,1.91,2.13,29681.71,29681.71,29681.71,29681.71,29681.71,7878.62,7898.2,7868.65,7883.66,7881.139999999999,2855.92,2863.43,2855.92,2858.45,2857.185
2765,8/8/18,1.91,2.11,29665.39,29665.39,29665.39,29665.39,29665.39,7880.0,7901.69,7864.46,7888.33,7884.165,2856.79,2862.44,2853.09,2857.7,2857.245
2766,8/9/18,1.91,2.11,29638.53,29638.53,29638.53,29638.53,29638.53,7886.52,7923.35,7881.06,7891.78,7889.15,2857.19,2862.48,2851.98,2853.58,2855.385
2767,8/10/18,1.91,2.09,29448.02,29448.02,29448.02,29448.02,29448.02,7834.71,7866.19,7818.37,7839.11,7836.91,2839.64,2842.2,2825.81,2833.28,2836.46
2768,8/13/18,1.91,2.1,29319.19,29319.19,29319.19,29319.19,29319.19,7848.0,7888.66,7814.27,7819.71,7833.855,2835.46,2843.4,2819.88,2821.93,2828.6949999999997
2769,8/14/18,1.91,2.09,29517.39,29517.39,29517.39,29517.39,29517.39,7847.88,7878.23,7815.5,7870.89,7859.385,2827.88,2843.11,2826.58,2839.96,2833.92
2770,8/15/18,1.91,2.08,29272.17,29272.17,29272.17,29272.17,29272.17,7810.02,7832.66,7732.69,7774.12,7792.07,2827.95,2827.95,2802.49,2818.37,2823.16
2771,8/16/18,1.92,2.08,29505.0,29505.0,29505.0,29505.0,29505.0,7826.95,7849.67,7795.74,7806.52,7816.735000000001,2831.44,2850.49,2831.44,2840.69,2836.065
2772,8/17/18,1.92,2.08,29604.88,29604.88,29604.88,29604.88,29604.88,7786.64,7830.78,7752.68,7816.33,7801.485000000001,2838.32,2855.63,2833.73,2850.13,2844.2250000000004
2773,8/20/18,1.92,2.07,29683.04,29683.04,29683.04,29683.04,29683.04,7834.37,7837.14,7787.9,7821.01,7827.6900000000005,2853.93,2859.76,2850.62,2857.05,2855.49
2774,8/21/18,1.92,2.08,29780.34,29780.34,29780.34,29780.34,29780.34,7840.09,7897.68,7836.79,7859.17,7849.63,2861.51,2873.23,2861.32,2862.96,2862.235
2775,8/22/18,1.92,2.08,29781.45,29781.45,29781.45,29781.45,29781.45,7844.04,7897.63,7840.84,7889.1,7866.57,2860.99,2867.54,2856.05,2861.82,2861.4049999999997
2776,8/23/18,1.92,2.09,29723.27,29723.27,29723.27,29723.27,29723.27,7886.47,7926.32,7866.53,7878.46,7882.465,2860.29,2868.78,2854.03,2856.98,2858.635
2777,8/24/18,1.92,2.09,29908.37,29908.37,29908.37,29908.37,29908.37,7907.81,7949.71,7907.1,7945.98,7926.895,2862.35,2876.16,2862.35,2874.69,2868.52
2778,8/27/18,1.92,2.11,30119.23,30119.23,30119.23,30119.23,30119.23,7989.64,8024.94,7976.6,8017.9,8003.77,2884.69,2898.25,2884.69,2896.74,2890.715
2779,8/28/18,1.92,2.11,30130.22,30130.22,30130.22,30130.22,30130.22,8039.01,8046.32,8009.59,8030.04,8034.525,2901.45,2903.77,2893.5,2897.52,2899.4849999999997
2780,8/29/18,1.92,2.12,30290.78,30290.78,30290.78,30290.78,30290.78,8044.34,8113.56,8042.1,8109.69,8077.014999999999,2900.62,2916.5,2898.4,2914.04,2907.33
2781,8/30/18,1.92,2.1,30162.56,30162.56,30162.56,30162.56,30162.56,8094.2,8133.3,8069.57,8088.36,8091.28,2908.94,2912.46,2895.22,2901.13,2905.035
2782,8/31/18,1.91,2.08,30184.1,30184.1,30184.1,30184.1,30184.1,8079.31,8119.82,8079.31,8109.54,8094.425,2898.37,2906.32,2891.73,2901.52,2899.9449999999997
2784,9/4/18,1.92,2.1,30131.81,30131.81,30131.81,30131.81,30131.81,8087.95,8104.07,8042.14,8091.25,8089.6,2896.96,2900.18,2885.13,2896.72,2896.84
2785,9/5/18,1.92,2.09,30032.16,30032.16,30032.16,30032.16,30032.16,8073.53,8077.84,7962.35,7995.17,8034.35,2891.59,2894.21,2876.92,2888.6,2890.0950000000003
2786,9/6/18,1.92,2.08,29912.38,29912.38,29912.38,29912.38,29912.38,7998.27,8001.97,7885.49,7922.73,7960.5,2888.64,2892.05,2867.29,2878.05,2883.3450000000003
2787,9/7/18,1.92,2.1,29847.72,29847.72,29847.72,29847.72,29847.72,7878.79,7962.53,7873.93,7902.54,7890.665,2868.26,2883.81,2864.12,2871.68,2869.9700000000003
2788,9/10/18,1.92,2.1,29913.74,29913.74,29913.74,29913.74,29913.74,7939.57,7945.03,7890.39,7924.16,7931.865,2881.39,2886.93,2875.94,2877.13,2879.26
2789,9/11/18,1.92,2.12,30015.02,30015.02,30015.02,30015.02,30015.02,7894.87,7986.32,7880.93,7972.47,7933.67,2871.57,2892.52,2866.78,2887.89,2879.73
2790,9/12/18,1.92,2.12,30022.45,30022.45,30022.45,30022.45,30022.45,7958.87,7965.39,7884.05,7954.23,7956.549999999999,2888.29,2894.65,2879.2,2888.92,2888.605
2791,9/13/18,1.92,2.1,30160.02,30160.02,30160.02,30160.02,30160.02,7999.93,8037.51,7989.85,8013.71,8006.82,2896.85,2906.76,2896.39,2904.18,2900.515
2792,9/14/18,1.92,2.1,30186.01,30186.01,30186.01,30186.01,30186.01,8026.16,8040.83,7979.78,8010.04,8018.1,2906.38,2908.3,2895.77,2904.98,2905.6800000000003
2793,9/17/18,1.92,2.1,29988.92,29988.92,29988.92,29988.92,29988.92,7992.21,8002.78,7890.07,7895.79,7944.0,2903.83,2904.65,2886.16,2888.8,2896.315
2794,9/18/18,1.92,2.13,30144.3,30144.3,30144.3,30144.3,30144.3,7903.57,7986.09,7901.01,7956.11,7929.84,2890.74,2911.17,2890.43,2904.31,2897.5249999999996
2795,9/19/18,1.92,2.15,30152.58,30152.58,30152.58,30152.58,30152.58,7962.55,7976.13,7917.73,7950.04,7956.295,2906.6,2912.36,2903.82,2907.95,2907.2749999999996
2796,9/20/18,1.92,2.15,30390.61,30390.61,30390.61,30390.61,30390.61,7993.53,8039.07,7986.41,8028.23,8010.879999999999,2919.73,2934.8,2919.73,2930.75,2925.24
2797,9/21/18,1.92,2.15,30365.21,30365.21,30365.21,30365.21,30365.21,8041.69,8057.26,7979.67,7986.96,8014.325,2936.76,2940.91,2927.11,2929.67,2933.215
2798,9/24/18,1.93,2.16,30255.53,30255.53,30255.53,30255.53,30255.53,7939.38,7997.9,7912.47,7993.25,7966.3150000000005,2921.83,2923.79,2912.63,2919.37,2920.6
2799,9/25/18,1.93,2.16,30233.65,30233.65,30233.65,30233.65,30233.65,8001.59,8014.12,7979.29,8007.47,8004.530000000001,2921.75,2923.95,2913.7,2915.56,2918.6549999999997
2800,9/26/18,1.93,2.14,30108.68,30108.68,30108.68,30108.68,30108.68,8011.68,8067.03,7982.77,7990.37,8001.025,2916.98,2931.15,2903.28,2905.97,2911.475
2801,9/27/18,2.18,2.15,30178.64,30178.64,30178.64,30178.64,30178.64,8021.22,8071.56,8017.91,8041.97,8031.595,2911.65,2927.22,2909.27,2914.0,2912.825
2802,9/28/18,2.18,2.14,30189.6,30189.6,30189.6,30189.6,30189.6,8024.5,8065.06,8015.87,8046.35,8035.425,2910.03,2920.53,2907.5,2913.98,2912.005
2803,10/1/18,2.18,2.14,30234.35,30234.35,30234.35,30234.35,30234.35,8091.5,8107.38,8019.77,8037.3,8064.4,2926.29,2937.06,2917.91,2924.59,2925.44
2804,10/2/18,2.18,2.12,30185.32,30185.32,30185.32,30185.32,30185.32,8024.48,8054.16,7983.98,7999.55,8012.014999999999,2923.8,2931.42,2919.37,2923.43,2923.615
2805,10/3/18,2.18,2.16,30234.83,30234.83,30234.83,30234.83,30234.83,8034.65,8053.93,8012.03,8025.09,8029.87,2931.69,2939.86,2921.36,2925.51,2928.6000000000004
2806,10/4/18,2.18,2.16,29956.36,29956.36,29956.36,29956.36,29956.36,7993.33,7997.17,7833.16,7879.51,7936.42,2919.35,2919.78,2883.92,2901.61,2910.48
2807,10/5/18,2.18,2.16,29774.01,29774.01,29774.01,29774.01,29774.01,7874.76,7902.67,7715.97,7788.45,7831.605,2902.54,2909.64,2869.29,2885.57,2894.0550000000003
2808,10/8/18,2.18,.,29741.27,29741.27,29741.27,29741.27,29741.27,7747.1,7797.32,7654.84,7735.95,7741.525,2877.53,2889.45,2862.08,2884.43,2880.98
2809,10/9/18,2.18,2.17,29680.94,29680.94,29680.94,29680.94,29680.94,7728.51,7799.75,7718.94,7738.02,7733.265,2882.51,2894.83,2874.27,2880.34,2881.425
2810,10/10/18,2.18,2.16,28718.88,28718.88,28718.88,28718.88,28718.88,7694.08,7701.2,7420.56,7422.05,7558.0650000000005,2873.9,2874.02,2784.86,2785.68,2829.79
2811,10/11/18,2.18,2.12,28141.11,28141.11,28141.11,28141.11,28141.11,7388.07,7493.21,7274.03,7329.06,7358.5650000000005,2776.87,2795.14,2710.51,2728.37,2752.62
2812,10/12/18,2.18,2.12,28504.34,28504.34,28504.34,28504.34,28504.34,7507.84,7516.69,7368.32,7496.89,7502.365,2770.54,2775.77,2729.44,2767.13,2768.835
2813,10/15/18,2.18,2.13,28376.62,28376.62,28376.62,28376.62,28376.62,7473.33,7500.93,7400.07,7430.74,7452.035,2763.83,2775.99,2749.03,2750.79,2757.31
2814,10/16/18,2.18,2.13,29006.97,29006.97,29006.97,29006.97,29006.97,7501.78,7658.14,7493.44,7645.49,7573.635,2767.05,2813.46,2766.91,2809.92,2788.485
2815,10/17/18,2.19,2.13,28982.11,28982.11,28982.11,28982.11,28982.11,7669.26,7670.5,7563.09,7642.7,7655.98,2811.67,2816.94,2781.81,2809.21,2810.44
2816,10/18/18,2.19,2.1,28552.23,28552.23,28552.23,28552.23,28552.23,7616.47,7616.86,7452.47,7485.14,7550.805,2802.0,2806.04,2755.18,2768.78,2785.3900000000003
2817,10/19/18,2.19,2.11,28494.41,28494.41,28494.41,28494.41,28494.41,7530.15,7582.89,7428.3,7449.03,7489.59,2775.66,2797.77,2760.27,2767.78,2771.7200000000003
2818,10/22/18,2.19,2.11,28376.82,28376.82,28376.82,28376.82,28376.82,7486.74,7520.53,7424.74,7468.63,7477.6849999999995,2773.94,2778.94,2749.22,2755.88,2764.91
2819,10/23/18,2.2,2.09,28210.53,28210.53,28210.53,28210.53,28210.53,7328.55,7472.57,7260.13,7437.54,7383.045,2721.03,2753.59,2691.43,2740.69,2730.86
2820,10/24/18,2.2,2.07,27316.07,27316.07,27316.07,27316.07,27316.07,7423.21,7435.69,7099.0,7108.4,7265.805,2737.87,2742.59,2651.89,2656.1,2696.9849999999997
2821,10/25/18,2.2,2.05,27829.19,27829.19,27829.19,27829.19,27829.19,7197.49,7364.82,7178.53,7318.34,7257.915,2674.88,2722.7,2667.84,2705.57,2690.2250000000004
2822,10/26/18,2.2,2.06,27368.73,27368.73,27368.73,27368.73,27368.73,7125.18,7283.32,7057.0,7167.21,7146.195,2667.86,2692.38,2628.16,2658.69,2663.275
2823,10/29/18,2.2,2.06,27189.13,27189.13,27189.13,27189.13,27189.13,7272.42,7295.61,6922.83,7050.29,7161.355,2682.65,2706.85,2603.54,2641.25,2661.95
2824,10/30/18,2.2,2.05,27627.97,27627.97,27627.97,27627.97,27627.97,7017.87,7166.84,7001.48,7161.65,7089.76,2640.68,2685.43,2635.34,2682.63,2661.6549999999997
2825,10/31/18,2.2,2.05,27923.93,27923.93,27923.93,27923.93,27923.93,7276.62,7368.5,7270.63,7305.9,7291.26,2705.6,2736.69,2705.6,2711.74,2708.67
